PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1mgih,6k1/5p1p/8/3Q4/6bP/P7/BP3q1K/8 w - - 1 49,h2h1 g4f3 d5f3 f2f3,1070,85,94,320,crushing endgame fork master masterVsMaster short,https://lichess.org/Mj5AJtJz#97,
1mgnx,8/8/8/Rp6/2k3p1/P5P1/5Pb1/3rBK2 w - - 20 51,f1e2 g2f3 e2e3 d1e1,1050,90,100,28,crushing deflection endgame short,https://lichess.org/LzBG2t8P#101,
1mgoZ,2rq1rk1/1p3ppp/1b4n1/pB6/P3P1b1/1QPP1NB1/6PP/2KR3R w - - 1 21,h2h3 g4f3 g2f3 d8g5 c1b1 g5g3,2026,72,96,12873,advantage exposedKing fork long middlegame,https://lichess.org/cjqew8ev#41,
1mgqs,8/4k2p/3BP3/2pp4/7P/p5P1/4R1K1/1q6 b - - 2 38,e7d6 e6e7 b1b5 e7e8q b5e8 e2e8,834,85,90,458,advancedPawn crushing endgame long promotion queenRookEndgame,https://lichess.org/gqqfNhUg/black#76,
1mgwx,8/2R1nk2/5b2/2BN4/p3rP2/1p1R3B/1P6/1K6 w - - 6 35,d5e7 e4e1 d3d1 e1d1,713,89,88,363,mate mateIn2 middlegame short,https://lichess.org/Glw80q4t#69,
1mgzA,6k1/ppp3pp/4p3/4P2P/1b1NP1Q1/8/PPq2r1K/3R2R1 w - - 0 25,g1g2 f2g2 g4g2 c2d1,1135,76,100,511,advantage fork middlegame short,https://lichess.org/cm0DbdlE#49,
1mh0w,6k1/3r1ppp/rn2p3/3b4/3Np3/4P1P1/1R3PBP/5RK1 b - - 10 25,b6c4 b2b8 d7d8 b8d8,898,94,58,42,backRankMate mate mateIn2 middlegame short,https://lichess.org/PwnHyTY3/black#50,
1mh32,5r1k/pp4pp/1q6/8/2Q3b1/1P1R2PP/P4rB1/5RK1 w - - 2 28,f1f2 b6f2 g1h1 g4e2 c4e4 e2d3,2002,76,87,117,advantage long middlegame,https://lichess.org/vwVtJzIK#55,
1mh6M,r3r1k1/2qb1pbp/p3p1p1/2p1P1B1/2P5/P2BQP2/5P1P/R3R1K1 b - - 0 21,g7e5 e3e5 c7e5 e1e5,940,84,75,69,crushing middlegame short,https://lichess.org/lsfsWRAl/black#42,
1mhSn,4r3/3kn3/3r2p1/1B1p1b2/7p/2P1RP1P/6P1/3R2K1 b - - 0 35,e7c6 b5c6 d7c6 e3e8,1356,77,89,82,advantage master middlegame short,https://lichess.org/J3RamdUc/black#70,
1mhVP,r1b1r1k1/ppp2Qp1/8/2b1p3/2Bq3B/2nP1P1P/PPP5/R3K2R b KQ - 0 15,g8h7 f7h5,1571,79,87,334,mate mateIn1 middlegame oneMove,https://lichess.org/BOqUF5Bb/black#30,Kings_Gambit_Declined Kings_Gambit_Declined_Classical
1mhaM,7Q/2r1kppp/3n4/8/8/3pK2P/P6P/8 w - - 0 32,h8g7 d6f5 e3e4 f5g7,793,84,82,295,crushing endgame fork short,https://lichess.org/Y8Fo5R0X#63,
1mhiK,1k5r/1p3Q2/p1p5/3p3p/3P4/P5RP/1P4PK/4q3 b - - 0 40,h5h4 g3g7 e1g3 g7g3,1933,75,84,100,crushing endgame quietMove short,https://lichess.org/qJaAi15a/black#80,
1mhnO,5nk1/5ppp/8/p2pNQ2/4n3/4P1PP/q4PK1/1q6 b - - 3 35,g7g6 f5f7 g8h8 f7f8,869,76,97,1964,deflection endgame mate mateIn2 short,https://lichess.org/M6FUVktc/black#70,
1mhnW,r1bq3r/pppk1p1N/1b1p1Q1p/4p3/1PB1P3/2PP3P/P4PP1/R4RK1 w - - 3 17,c4f7 d8f6 h7f6 d7e7 f6d5 e7f7,1993,74,92,1490,advantage long middlegame,https://lichess.org/X23Wvkbr#33,Italian_Game Italian_Game_Giuoco_Pianissimo
1mhpe,3r1k2/8/7R/2p2p2/P1P3p1/5n2/2B2P1P/7K w - - 0 38,c2f5 d8d1 h1g2 d1g1,1080,79,87,197,endgame hookMate mate mateIn2 short,https://lichess.org/kh5Y9PGZ#75,
1mhrr,2rqkb1r/1b1nppp1/p2p3p/1p3N2/4P2B/P1NP3P/1P1Q1PP1/R4RK1 b k - 0 14,g7g6 f5d6 e7d6 h4d8,1426,76,86,276,crushing middlegame short,https://lichess.org/BAxVZ3aF/black#28,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
1mhsz,8/7k/4p1rp/p1Q1P3/2P2qp1/5P2/P4PKP/6R1 w - - 0 34,g2f1 f4c1 f1g2 g4f3,1225,75,100,540,advantage doubleCheck endgame short,https://lichess.org/DFlocdxK#67,
1mhul,1rb1k2r/1p4pp/p3p3/P1n1P3/2pN4/2N5/5PPP/RR4K1 b k - 2 22,e8e7 d4c6 b7c6 b1b8,1407,75,86,98,advantage master middlegame short,https://lichess.org/Fb70wJWb/black#44,
1mhwP,8/7k/5Kp1/r2Rp2p/4P3/8/8/8 b - - 2 47,a5d5 e4d5 h5h4 d5d6 h4h3 d6d7 h3h2 d7d8q,920,79,89,448,advancedPawn crushing endgame promotion veryLong,https://lichess.org/1sPXJGrg/black#94,
1mhxU,r2r2k1/pbp2pp1/1p2pn1p/3qN3/3P4/2PB1P2/PPQ3PP/R3R1K1 b - - 2 15,c7c5 d3c4 d5d6 e5f7 g8f7 e1e6,2276,75,93,2029,crushing discoveredAttack long middlegame,https://lichess.org/DNu232X2/black#30,French_Defense French_Defense_Rubinstein_Variation
1mi6q,8/5p2/p2rknp1/1p1pr2p/3R1KP1/P1N1P1P1/1P3P2/3R4 w - - 0 28,g4h5 e5f5,1554,77,93,1290,endgame mate mateIn1 oneMove,https://lichess.org/33b7bwab#55,
1mi98,6k1/pp3qP1/3p2p1/2p5/4r1p1/6K1/2PQ2P1/7R b - - 3 30,g8g7 d2h6 g7f6 h1f1,1578,75,96,3256,advantage endgame short,https://lichess.org/G0HJ18se/black#60,
1miFC,r1b2r1k/ppp2p1p/3p3Q/8/2B1P3/2q5/P4PPP/2R2RK1 b - - 0 15,c3e5 h6f8,774,77,99,797,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/1ONf5oTc/black#30,Italian_Game Italian_Game_Classical_Variation
1miGw,r4rk1/2q2ppp/pn1p1b1B/1p6/1P1N2Q1/R1P5/5PPP/4R1K1 b - - 6 24,b6c4 h6g7 h7h5 g4g3 h5h4 g3g4 c7c8 d4f5 c8f5 g4f5,2335,95,90,719,crushing middlegame veryLong,https://lichess.org/GY9GYaOP/black#48,
1miMX,7r/4kp2/5p2/4p3/4P1PP/2R3K1/8/8 b - - 0 53,e7f8 c3c8 f8g7 c8h8,798,90,100,28,crushing endgame rookEndgame short,https://lichess.org/4ubxFUg1/black#106,
1miTk,8/Q4ppk/4p2p/2B1b3/5n1P/7K/P2q2P1/5R1R w - - 11 45,h3h2 d2g2,520,85,44,99,mate mateIn1 middlegame oneMove,https://lichess.org/G68NSpRp#89,
1miUN,r6r/p1q1kpp1/1p2p2p/1Q1p4/2pPn3/P1P1PNP1/2P2PP1/1R3RK1 b - - 1 22,e4c3 b5b4 e7f6 b4c3,1025,82,91,516,crushing fork middlegame short,https://lichess.org/dVDwfhp2/black#44,
1miVz,3rk2r/ppp1Rppp/6q1/3n2B1/2N5/2P2P2/PP2QP1P/R5K1 b k - 0 17,d5e7 e2e7,1081,83,87,47,mate mateIn1 middlegame oneMove,https://lichess.org/s0oF0Y4a/black#34,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
1miWO,2kr3r/Qp1b1ppp/2nb4/3B4/1qRp1B2/3P1PP1/PP5P/5RK1 b - - 2 19,d6f4 d5c6 f4e3 g1h1 d7c6 c4b4,2164,78,90,957,crushing long middlegame,https://lichess.org/FHY5rnqv/black#38,Hungarian_Opening Hungarian_Opening_Other_variations
1miZd,b5k1/7p/p3Pp1Q/1p1p2p1/1P1Ppq2/P5R1/6PP/6K1 w - - 1 35,h2h4 f4g3 e6e7 g3e3 g1h2 e3f4,2421,91,54,56,advantage endgame hangingPiece long,https://lichess.org/X8TRLik6#69,
1mid9,5r1k/pB4pp/4n1p1/3nb3/4P2B/P7/1P2R1PP/6K1 w - - 0 27,e4d5 e5d4 h4f2 f8f2 e2f2 e6c5 g1f1 d4f2 f1f2 c5b7,2480,76,83,290,advantage endgame pin sacrifice veryLong,https://lichess.org/ORFZ4GBz#53,
1mimi,8/8/2pp1k2/p6p/P3PK1P/8/2P5/8 b - - 0 36,d6d5 e4d5 c6d5 c2c3 f6e6 f4g5,1936,75,72,87,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/nlPReEgg/black#72,
1minQ,3rr1k1/pb3ppp/1pp1q3/3p4/4P3/P1N3Q1/1PPR1PPP/3R2K1 w - - 0 19,e4d5 e6e1 d1e1 e8e1,1017,83,94,793,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/Vtw5nVqd#37,Ruy_Lopez Ruy_Lopez_Classical_Variation
1minS,5R2/1k5P/5p2/8/4P1P1/1r1r1P2/5bK1/8 b - - 0 46,d3f3 h7h8q f3g3 g2f1,2339,83,76,118,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/yysqNzFp/black#92,
1mivm,B6k/4R1p1/3p1p1p/p1p5/5P2/3b4/Pr3BPP/6K1 w - - 0 32,e7d7 b2b1 f2e1 b1e1,701,83,69,190,advantage endgame short,https://lichess.org/JULVblKM#63,
1mj8h,4r1k1/5pb1/p1R1q1p1/4p1P1/8/5Q2/7K/5R2 b - - 0 47,e5e4 c6e6 e4f3 e6e8,1178,76,91,1850,crushing endgame master short,https://lichess.org/dtCMwTnv/black#94,
1mjAW,2r3k1/1brn2pp/3q1p2/pp1p4/3Pp1P1/NP2P2P/P2Q2P1/1NR2RK1 b - - 1 25,b5b4 a3b5 c7c1 b5d6,1042,77,95,2375,crushing fork middlegame short,https://lichess.org/fRT10o8J/black#50,
1mjB0,r1bq1rk1/1p1nppb1/p2p1p1p/5N2/P1B1P1Q1/2N5/1PP2PPP/R3K2R b KQ - 6 11,d7e5 g4g7,748,112,88,28,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/I8p1I25t/black#22,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
1mjBM,r4rk1/pp5p/1q2p1p1/nb1pPpNP/1b1P2P1/2N1P3/PPBQ4/2KR3R b - - 6 18,a5c4 d2h2 b4c3 h5g6,2117,99,85,29,crushing middlegame quietMove sacrifice short,https://lichess.org/WdumNPlE/black#36,French_Defense French_Defense_Advance_Variation
1mjFR,8/8/p6p/Pr5k/5p1P/2K2P2/R7/8 w - - 3 45,c3d4 h5h4 a2h2 h4g3 h2h6 b5a5 d4e4 a5a4,2287,83,86,366,crushing endgame master rookEndgame veryLong,https://lichess.org/pV3qrkic#89,
1mjFq,3r4/2p3kp/1PP3p1/4N3/4Kp2/5P2/5bPP/1R6 w - - 1 39,b6c7 d8d4,440,87,97,814,endgame master mate mateIn1 oneMove,https://lichess.org/T7vhs12d#77,
1mjHP,8/pp3qk1/2pp1r1p/4n1p1/8/PP2N1QP/1P4P1/3R3K b - - 5 32,f7b3 e3f5 f6f5 g3b3,1185,77,93,535,crushing discoveredAttack endgame short,https://lichess.org/GyloOzXg/black#64,
1mjNi,r1b2qk1/1pp3p1/p2bp2p/3n1r1B/3P4/P4N2/1PPB1PQP/2KR2R1 w - - 11 21,d2h6 d6f4 h6f4 d5f4,1922,78,95,13609,advantage middlegame short,https://lichess.org/VOzMiH7t#41,
1mjSM,5rk1/1p1rbppp/pq6/2p1B3/6Q1/1PN1P3/P1P2PPP/5RK1 b - - 1 16,b6e6 g4g7,771,83,70,68,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cyiF7hGi/black#32,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
1mjSv,3r2r1/p1N4Q/1p6/k7/P1q5/3P4/1P1K1b1P/R1B5 b - - 1 32,c4f4 d2c2 f2e3 c7d5 g8g2 c2b3,2751,116,91,952,crushing defensiveMove long middlegame,https://lichess.org/7q2Wdp7D/black#64,
1mjWC,4rr2/1bq3kp/p2p1np1/2N1p3/2BN4/4QP2/1PP3PP/R4RK1 b - - 0 22,c7c5 d4e6 e8e6 e3c5 d6c5 c4e6,1695,75,95,4889,advantage discoveredAttack fork long master middlegame,https://lichess.org/Z7yXs0OF/black#44,
1mjcj,r1bq1b1r/1p4pp/p1np4/3Qpk2/4N3/5P2/PPP3PP/R1B2RK1 b - - 0 12,c8e6 g2g4 f5g6 d5e6,1651,128,82,35,crushing deflection opening short,https://lichess.org/QBMdbHlp/black#24,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
1mjcm,1r6/2kbQPBp/n3p1p1/3p4/3P4/2Pq4/1p1N1PPP/3R2K1 b - - 0 37,b2b1q g7e5 c7b6 d1b1 d3b1 d2b1,1933,109,71,15,crushing exposedKing long middlegame,https://lichess.org/ogMgqYmd/black#74,
1mjco,rnb2rk1/p3b2p/2p3p1/3p1q2/3P4/8/PPP2PPP/RNBQR1K1 w - - 0 15,e1e7 f5f2 g1h1 f2f1 d1f1 f8f1,769,93,92,1643,backRankMate long mate mateIn3 middlegame,https://lichess.org/Lpr0mTq2#29,Latvian_Gambit_Accepted Latvian_Gambit_Accepted_Main_Line
1mjcr,r1b1q2r/pppkbN1p/3p4/3Np2Q/2n1Pp1P/8/PPP2PP1/2KR3R b - - 7 14,c7c6 h5g4,1442,75,91,2505,mate mateIn1 middlegame oneMove,https://lichess.org/e32u5Qr3/black#28,Dutch_Defense Dutch_Defense_Raphael_Variation
1mjdW,1R3b1r/p2bk2p/4pP2/3p1n2/3P1P2/8/q2NQB1P/6K1 b - - 0 23,e7f6 d2e4 d5e4 e2a2,2235,77,83,138,crushing discoveredAttack middlegame short,https://lichess.org/VxKZzyt1/black#46,
1mjdb,8/5p2/R7/6pk/4n2p/4N2P/PPP1Kr2/8 w - - 0 32,e2d3 e4c5 d3c4 c5a6,1026,84,93,2448,crushing endgame fork short,https://lichess.org/8QaheECi#63,
1mjh3,r7/3n1kp1/b1p4p/1p1p4/1P3bn1/P1NP1R2/1B2P1Bq/1R2QK2 w - - 0 25,f3h3 g4e3 h3e3 f4e3 e1f2 e3f2,1133,77,91,780,crushing long middlegame,https://lichess.org/q8O28VA7#49,
1mjko,r3k2r/pppb1ppp/2n5/3q4/4n3/Q1B5/P2PPPPP/R3KBNR w KQkq - 5 11,c3g7 d5d2,1299,99,84,176,mate mateIn1 middlegame oneMove,https://lichess.org/stAN21SV#21,Polish_Opening Polish_Opening_Other_variations
1mjnz,4r2k/1q1b2p1/2pP1p1p/8/pBBQ1PP1/P2P3P/2P1rR1K/8 w - - 1 33,c4f7 e8e3 d4e3 e2e3,2519,85,80,189,advantage middlegame short,https://lichess.org/rXAqk14E#65,
1mjru,r4r1k/pp2q1pp/3np3/3pNp2/3P1P2/5PQ1/PP4PP/R2R2K1 b - - 0 22,f8g8 e5g6 h7g6 g3h3 e7h4 h3h4,1511,104,83,55,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/GAHZ84ek/black#44,
1mjxD,3r2k1/p1q2p1N/2n1p3/2Q5/4p3/P7/1P1R1PPP/6K1 b - - 0 29,d8d2 h7f6 g8g7 c5g5,1963,76,91,54,crushing endgame short,https://lichess.org/AQeSidtF/black#58,
1mk0s,4rrk1/pp2bp2/6pQ/2pqp3/5P2/2PP4/PP4RP/2K3R1 b - - 0 26,e7f6 g2g6 f7g6 h6g6 f6g7 g6g7,2051,77,90,3125,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/0LKPLruJ/black#52,
1mk2j,3r1r2/pk5p/4p1p1/2Q1p3/2P2n2/5P2/PP6/2K1R3 w - - 1 29,e1e5 f4d3 c1c2 d3c5,1150,75,85,224,crushing endgame fork short,https://lichess.org/hYAQuo89#57,
1mk4v,r4rk1/pbqnbpp1/1p2pn1p/2p5/2BP4/2N1PNB1/PPQ2PPP/3R1RK1 b - - 3 13,e7d6 c3b5 d6g3 b5c7,1935,91,72,34,crushing master middlegame short,https://lichess.org/CAhdHxU8/black#26,Queens_Indian_Defense Queens_Indian_Defense_Kasparov_Variation
1mk5p,3rrk2/5pbp/1p2p1p1/p1p1P3/2P2P2/1P2K1P1/PB5P/3RR3 w - - 4 23,d1d6 d8d6 e5d6 g7b2,1275,76,93,13073,crushing endgame short,https://lichess.org/j9HP2sLn#45,
1mk6l,rn1qkb1r/pp2pppp/8/1bpNN3/8/5Q2/PPPP1PPP/R1B1K2R b KQkq - 1 8,e7e6 f3f7,941,77,96,392,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/smjiS7aN/black#16,Sicilian_Defense Sicilian_Defense_Nimzowitsch_Variation
1mk8b,bn1k2r1/p2p1p2/1p3nq1/7p/7B/2N1bP1P/PPP1BQP1/R4RK1 w - - 3 23,f2e3 g6g2,571,87,67,52,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/9pnXWDo4#45,
1mk8i,r1bq3k/p2R3p/2p1Qr2/5p2/2P1p3/2N1B3/PP2BPPb/5RK1 w - - 0 18,g1h1 c8d7 e6f6 d8f6,1532,75,93,3362,advantage middlegame short trappedPiece,https://lichess.org/wZjd9VHH#35,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
1mkB1,1r4k1/5p2/6pp/2QR4/6n1/1P3NPq/5P2/6K1 w - - 0 37,c5c4 g4e3 f2e3 h3g3 g1f1 g3f3,2108,76,92,915,crushing deflection endgame fork long sacrifice,https://lichess.org/0JfG1n5T#73,
1mkIQ,2kn3r/1p1R2pp/p1p1q3/8/8/1Q3B1P/PPP3P1/1K6 w - - 0 26,b3d3 e6d7 f3g4 d8e6,1872,76,89,83,advantage defensiveMove endgame short,https://lichess.org/FyLxBy2S#51,
1mkQC,r3kb1r/pp3pp1/1q1p2bp/1Q1Pp3/4n2B/5N1P/PPP1BPP1/1R2K2R b Kkq - 6 15,b6b5 e2b5,753,94,43,81,bodenMate mate mateIn1 middlegame oneMove,https://lichess.org/NIdn8c8H/black#30,Four_Knights_Game Four_Knights_Game_Scotch_Variation
1mkTb,8/2Q3rk/4B2p/1p2P1q1/3P1p1N/7K/5PP1/8 w - - 1 51,e6f5 g5f5 h4f5 g7c7,1727,76,96,8555,advantage endgame short,https://lichess.org/dVWIyIuZ#101,
1mkXB,8/1k6/5Kp1/PP4Pp/8/8/8/8 w - h6 0 64,f6g7 h5h4 g7g6 h4h3,666,98,73,101,crushing endgame pawnEndgame quietMove short,https://lichess.org/XYsDoXvw#127,
1mkYV,3r2k1/5pp1/1R2p3/1p1q3p/5P2/P1P3P1/1PQ4P/K7 w - - 0 34,c2e2 d5b3 b6b5 d8d1 e2d1 b3d1,1934,74,88,106,advantage clearance endgame long master,https://lichess.org/esrYqFVR#67,
1mka2,2r3k1/Q5pp/4p3/1bPp4/8/2q2N2/P4PPP/5RK1 w - - 1 24,a7e7 c8e8 e7d6 b5f1,1933,74,93,4975,advantage endgame master short,https://lichess.org/26sBtEXR#47,
1mki9,8/8/8/p2pk3/8/rPP5/2KR4/8 b - - 9 45,e5d6 c2b2 a3b3 b2b3,1718,74,94,3216,crushing endgame master rookEndgame short trappedPiece,https://lichess.org/Bfv2zyWl/black#90,
1mkk0,8/8/p1pb1N2/1pp2Pk1/4P2R/2PP4/PPK5/6r1 w - - 1 34,h4g4 g1g4 f6g4 g5g4,1061,77,91,1146,advantage endgame short,https://lichess.org/OzHmv8LX#67,
1mkkY,r3k2r/pbpq1p2/1p2pn2/1Q2b1Bp/4P3/5R2/PPP3PP/RN5K w kq - 4 18,b5e5 d7d1 f3f1 d1f1,461,102,87,516,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/emwHauS0#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
1mkmA,1b6/1ppk4/1PP1r1pp/p3p3/P3N3/4nN2/6PP/2R3K1 b - - 0 31,e6c6 f3e5 d7c8 e5c6,1501,74,93,2281,advantage endgame fork short,https://lichess.org/oPOfrXVe/black#62,
1mkmj,8/1pk4p/4R1p1/3P4/4p3/1r2P1P1/p6P/B5K1 w - - 0 40,e6e4 b3b1 g1f2 b1a1,845,100,75,274,crushing endgame fork short,https://lichess.org/4zZwtz6S#79,
1mkoE,5r1k/p5pp/2pNB3/2P5/3P4/PQ2n3/3q2PP/1R4K1 w - - 1 28,e6h3 d2f2 g1h1 f2f1 b1f1 f8f1,1528,73,96,21697,long mate mateIn3 middlegame sacrifice,https://lichess.org/oRAabQqa#55,
1mkry,5r1k/pp2p1bp/3p2p1/3Qp2r/q3P3/2N2P1P/PPP3PK/3R1R2 b - - 7 23,a4c2 d1d2 c2d2 d5d2,1537,75,94,6594,crushing middlegame short trappedPiece,https://lichess.org/b9bPcD32/black#46,
1mktt,8/5p1p/8/p5P1/1kbQ2P1/5BKP/2q5/8 w - - 0 45,f3e4 c2c3 d4c3 b4c3,1841,74,81,111,crushing endgame short,https://lichess.org/bqkSxDhB#89,
1mkxP,8/1kp3p1/1p5q/4R1R1/1P6/P1P2p2/5P2/6K1 w - - 5 41,g5h5 h6c1 g1h2 c1f1 h2g3 f1g2 g3f4 g2f2,2259,77,87,229,crushing deflection endgame queenRookEndgame veryLong,https://lichess.org/CzPXtAHL#81,
1mkxY,3r4/2bbkp2/4p3/p1P3P1/2Bp1P1p/8/6KP/1R3R2 w - - 2 36,b1b7 d7c6 g2h3 c6b7,1071,77,84,199,crushing endgame fork short,https://lichess.org/mhQ8lzEI#71,
1ml0L,8/1p1k1p2/p1p3p1/2P1PK1P/1Pn5/P7/8/2B5 w - - 0 46,f5f6 g6h5 c1g5 d7e8,1936,150,82,14,crushing defensiveMove endgame master short,https://lichess.org/lqtU66go#91,
1ml1u,5Qnk/1p4p1/p1p3Bp/P7/7P/6P1/3q1P1K/8 b - - 0 55,d2d5 g6f7 d5f7 f8f7,1087,76,76,93,crushing endgame short,https://lichess.org/vupn0frt/black#110,
1ml3g,5r1k/1p4pp/1bpp4/5p2/1PP5/2Q1Pq2/1B3P2/R4K2 b - - 1 28,f8g8 c3g7 g8g7 a1a8 b6d8 a8d8,1642,78,94,722,endgame long mate mateIn3 pin sacrifice,https://lichess.org/5sKHCEey/black#56,
1ml8D,2qr1r1k/p5pp/1b5R/4Q3/3p1p2/1B5P/PP3PP1/3R3K b - - 3 30,d8e8 h6h7 h8h7 e5h5,1139,75,95,7614,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/vUSgupVA/black#60,
1ml8M,5b2/3pkn2/Q7/4P1q1/1p1nb3/2P5/PP3PPP/R4RK1 w - - 1 22,c3d4 g5g2,652,84,71,141,mate mateIn1 middlegame oneMove,https://lichess.org/XwI7hMWW#43,
1ml9H,7q/p1Q5/1p3pk1/8/4P1K1/5PP1/P7/8 w - - 1 34,e4e5 f6f5 g4f4 h8h6,2113,76,95,13229,endgame mate mateIn2 queenEndgame short,https://lichess.org/qoX2QTRg#67,
1mlRS,8/6N1/8/8/3B1k1P/2n5/2r3P1/6K1 w - - 1 51,h4h5 c3e2 g1h2 e2d4,926,78,84,73,crushing endgame fork short,https://lichess.org/jWEVKbVo#101,
1mlTn,4r2k/ppp4B/1qpn3P/5p2/8/1P2r3/P1P3R1/2KN2Q1 b - - 0 34,e3e1 g2g8 e8g8 g1g8,982,86,95,1426,mate mateIn2 middlegame short,https://lichess.org/ODrGoojI/black#68,
1mlYR,2r3k1/5ppp/p1q5/2B5/2K1P3/3Q4/PPP4P/R7 w - - 1 29,d3d5 c6b5 c4d4 b5b2 d4d3 b2a1,1792,75,96,8831,crushing endgame fork long,https://lichess.org/O0Bsr0Zk#57,
1mlh8,r2q2k1/pp4pp/1b3r2/3p4/3PbB2/1Q3N1P/PP3PP1/2R1R1K1 w - - 1 24,f4g5 f6f3 g5d8 f3b3,1905,75,86,766,advantage middlegame short,https://lichess.org/tr5hzv7E#47,
1mllj,r5k1/1p3r2/p1p1R1p1/2P1P3/1P2P3/2Q2Pqp/P2R4/7K b - - 4 40,f7f3 e6g6 g3g6 c3f3,1382,78,65,73,advantage deflection endgame short,https://lichess.org/leiHlBQ3/black#80,
1mlpV,2r3k1/bbQ2pp1/p3p2p/1p6/1P2B3/P3P3/3R1PPP/6K1 b - - 0 28,c8c7 d2d8,556,79,70,86,endgame mate mateIn1 oneMove,https://lichess.org/lpmMxRn8/black#56,
1mluS,rn1q1rk1/pbp1b1pp/1p1p1n2/5p2/5P2/3P1NPP/PPPNQ1B1/R3K1BR b KQ - 2 12,f8e8 e2e6 g8h8 f3g5 e7f8 g5f7,1809,76,89,721,crushing kingsideAttack long opening,https://lichess.org/AqubFfpI/black#24,Bird_Opening Bird_Opening_Other_variations
1mlup,3r2k1/5p1p/1q2p1p1/4P2P/8/3Q4/PrP1KPP1/R6R w - - 3 28,d3c4 b2b4 c4b4 b6b4,2181,80,86,293,advantage endgame short,https://lichess.org/9oC3vjcn#55,
1mlyT,5R2/ppk2p2/4r1p1/7p/4p3/P3N3/1n3PPP/6K1 b - - 3 34,e6f6 e3d5 c7d7 d5f6,753,89,94,1153,crushing endgame fork short,https://lichess.org/VSzUyMf3/black#68,
1mm0Y,3rr1k1/5ppp/p1R2n2/1p6/3P4/4BQ2/Pq3PPP/2R3K1 w - - 0 22,c6a6 b2c1 e3c1 e8e1,1609,79,91,106,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/3pp3qKM3#43,
1mm5N,5R2/p2qB1kp/3P2p1/2pb4/1n1b2B1/7P/PP4P1/4R2K b - - 10 27,d7c6 d6d7 d5g2 h1h2 c6c7 h2g2,1787,152,-21,6,advancedPawn advantage long master middlegame,https://lichess.org/i0x7Y23I/black#54,
1mm7o,4kb1r/1b3pp1/p3pn1p/3p4/4PP2/4QB2/Nqr2BPP/2NRKR2 w k - 0 23,e4e5 f8b4 a2b4 b2b4,1995,77,92,3796,advantage master middlegame short,https://lichess.org/VDfbDJpO#45,
1mmCO,5r2/1b4k1/1p1qp2p/p2n2p1/3P1P2/PP1Q3P/2R2PB1/2B3K1 b - - 0 32,d5f4 c1f4 f8f4 g2b7,1741,157,0,6,crushing middlegame short,https://lichess.org/RBg1sxdC/black#64,
1mmHi,1R4Q1/6b1/6pk/7p/1p4nP/6PK/P4PB1/6q1 w - - 3 39,b8b7 g4f2,765,76,78,125,endgame master mate mateIn1 oneMove,https://lichess.org/OD43YWJ0#77,
1mmIB,rn3rk1/p3n1pp/5p2/8/7q/2RB1P2/2PQ1P1P/4R1K1 b - - 1 19,h4g5 d2g5 f6g5 e1e7,1306,77,85,641,crushing middlegame short,https://lichess.org/AAFePgTa/black#38,Kings_Pawn_Game Kings_Pawn_Game_Beyer_Gambit
1mmMH,5r1k/1bQ3pp/p2P4/1qp4r/1P2p3/7P/P5P1/1BRR3K w - - 1 33,c1c5 h5h3 g2h3 e4e3 c7b7 b5b7,2245,87,86,54,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/EaohJesl#65,
1mmON,r2qk2r/ppp1bppp/2n3n1/2PP4/6b1/5N2/P3BPPP/RNBQ1RK1 b kq - 0 11,c6e5 f3e5 g4e2 d1e2,1496,87,85,51,advantage master opening short,https://lichess.org/M1DyymeD/black#22,French_Defense French_Defense_Exchange_Variation
1mmRE,8/ppp5/8/5k2/5pp1/6Pp/PPP1KN2/8 w - - 2 36,g3f4 f5f4 f2d3 f4g3,1975,77,90,1682,crushing defensiveMove endgame knightEndgame short,https://lichess.org/vaGqUnwQ#71,
